id|random_number
0|0.7560873843067879
1|0.47297918541247974
2|0.38074322341433586
3|0.8535759000360877
4|0.27968917920509273
5|0.44567253207724367
6|0.4826460538919729
7|0.9496869332807129
8|0.18320173700252407
9|0.3746814866344047
10|0.5729293182960105
11|0.3592838864504777
12|0.8056959387526911
13|0.8182877054016713
14|0.011085723718911589
15|0.6996768882262789
16|0.013672966055609304
17|0.36437536045029495
18|0.556497556382251
19|0.975926358547518
20|0.8210713113340667
21|0.4214967369605901
22|0.004186286896899372
23|0.19539356404466024
24|0.868824911167828
25|0.42548757847044505
26|0.660175432928941
27|0.7765851899287689
28|0.12967702115094337
29|0.6546111072100013
30|0.337270140259032
31|0.9564506499951342
32|0.19857092557884015
33|0.492699487166265
34|0.5153098529557071
35|0.28758020499755044
36|0.5982325124452502
37|0.9883415695086735
38|0.1105249899317935
39|0.5476182260007386
40|0.23405707333135772
41|0.7304363247915021
42|0.22046301450096384
43|0.7296583155948869
44|0.033352653450524405
45|0.27074477649097795
46|0.5033300637369215
47|0.43562274985406035
48|0.8050996869745052
49|0.817508944008653
50|0.6870918945044824
51|0.40149074050249267
52|0.030834780866776157
53|0.9663563712558166
54|0.0977364906075111
55|0.98700310678084
56|0.347703986374562
57|0.18413940462102873
58|0.044111324634204196
59|0.31050938143371754
60|0.25398439866837386
61|0.18900177749497904
62|0.6724705151536083
63|0.7604796773519837
64|0.007477345932345947
65|0.3927451968157126
66|0.6339125258054674
67|0.5940118474340224
68|0.025363244780155725
69|0.9879652748931744
70|0.6979064871439726
71|0.0628965012168905
72|0.8836621488017193
73|0.5238835890075099
74|0.8726567291663957
75|0.4776420792782087
76|0.33299859106717133
77|0.5908079316261758
78|0.2899064240559921
79|0.7566504067250325
80|0.117729461486352
81|0.2440460727510928
82|0.35955180525685837
83|0.0536800069277249
84|0.07560365680277692
85|0.6924858188474938
86|0.6736177577482569
87|0.657352849460024
88|0.29122227077930074
89|0.7686902208323747
90|0.7586168541844345
91|0.9257476667725316
92|0.2837080558047028
93|0.10715480824100221
94|0.4244479773261971
95|0.7247568869223446
96|0.3031682546243937
97|0.8009028029295541
98|0.23585780213424246
99|0.7981017051603426
100|0.13549354771424005
101|0.44242929515962637
102|0.5537226202239713
103|0.40120102929550905
104|0.2775407425025517
105|0.29423843297327423
106|0.5429220430031905
107|0.060746093830179815
108|0.882281118968912
109|0.4006737131467274
110|0.31760502091268017
111|0.5363185563761242
112|0.6982346249100382
113|0.8171473684525428
114|0.9144675391515328
115|0.6728452035986249
116|0.21975116357103675
117|0.8134005448058812
118|0.17686842963648153
119|0.1976635902135142
120|0.16928565555456665
121|0.4026574298820107
122|0.9788528914928667
123|0.2778613638310986
124|0.4364467636802867
125|0.27514205694876237
126|0.26766241953667
127|0.3577945338963807
128|0.23795288064362896
129|0.7997464609466378
130|0.48628669852735906
131|0.7830757670973911
132|0.9753724795189305
133|0.6831292985667768
134|0.6140024473350271
135|0.08430186111162785
136|0.97551992244075
137|0.885856382622284
138|0.0751973951821463
139|0.9098956614363313
140|0.675568100434999
141|0.3050662017385539
142|0.2203303917625823
143|0.4435212586752335
144|0.7583912967011405
145|0.583031496737335
146|0.09584989346681339
147|0.19665273641883452
148|0.8977098367869276
149|0.6310106000751307
150|0.22181765296830613
151|0.9926193136047363
152|0.9996090408648932
153|0.7820037623185477
154|0.663807729231693
155|0.602079355246102
156|0.12394548517918635
157|0.025296317931510215
158|0.732745388661147
159|0.9549970264452265
160|0.21841348437171404
161|0.15364982633363444
162|0.5954870504938687
163|0.9641536439259704
164|0.4548456712396167
165|0.258727453970932
166|0.5687774177215551
167|0.8650472055356192
168|0.1296509563298156
169|0.5422264245902212
170|0.8190447990768446
171|0.13739793640500597
172|0.0045745874721840885
173|0.053631273457530604
174|0.9141871075772741
175|0.9465689394339797
176|0.4621684964877474
177|0.5698445008937116
178|0.41777821355924427
179|0.3491529507273182
180|0.03335736893724728
181|0.12294813547941985
182|0.6774099605367737
183|0.18988176691722125
184|0.7735628644840324
185|0.2895431210021825
186|0.6950921201458857
187|0.8153687205076692
188|0.6624776479816679
189|0.4414270944222265
190|0.4338081295732851
191|0.21102944525643552
192|0.9520524781652747
193|0.07187007897686148
194|0.47758060617188847
195|0.3090292619239008
196|0.587787683724011
197|0.15333995025756741
198|0.10586351434669927
199|0.450077631646024
200|0.5879582688398995
201|0.8772994883299076
202|0.41387314440223233
203|0.04625082871275865
204|0.6672797981052391
205|0.38193127080869227
206|0.051971802175951654
207|0.8432864481855347
208|0.6055261516510738
209|0.02157432226185152
210|0.00823707914425753
211|0.7762999998512163
212|0.5544108647010471
213|0.28224630966647113
214|0.2307349556253564
215|0.46859259195526526
216|0.5915177884838078
217|0.5535841572486209
218|0.7016295097633656
219|0.834325300182677
220|0.9574627861022887
221|0.5842021249920204
222|0.9219787061006703
223|0.3780122638993666
224|0.9088898951080645
225|0.12847139873561475
226|0.5514953533950595
227|0.5403178503436128
228|0.4147850226918248
229|0.9727395485048157
230|0.17188833242734636
231|0.8453078027288077
232|0.3850830546251104
233|0.7006875819826871
234|0.290848018045358
235|0.06132055437739614
236|0.2205240750903109
237|0.5951805505027757
238|0.3010045079409738
239|0.20166909293678437
240|0.10567035542532865
241|0.30734305157573505
242|0.19190787095181994
243|0.7021128841907892
244|0.5534852168924381
245|0.8558300761478846
246|0.22044506282835807
247|0.5275013805374743
248|0.47158309372876095
249|0.5115740552456092
250|0.5766418845291399
251|0.6283405072666148
252|0.8371772960701945
253|0.38165773771422273
254|0.21394245929451716
255|0.0752381715541991
256|0.9714429638236267
257|0.31980848156319686
258|0.9981169293778348
259|0.3235369730016012
260|0.7718981152689864
261|0.2533361481575709
262|0.15270163452171692
263|0.35312586607062235
264|0.3628403098991616
265|0.8028566090777425
266|0.9486679102955853
267|0.6189161699966023
268|0.7748062494847657
269|0.595201353800465
270|0.5744177560024003
271|0.8328843283962313
272|0.3358271802072721
273|0.9192117581947062
274|0.07493195348664583
275|0.8310890939772894
276|0.9024960989133164
277|0.8757111368708783
278|0.464904028759452
279|0.14404212345852063
280|0.5706664830762556
281|0.3588487276002248
282|0.9983845968934026
283|0.8894925389050613
284|0.7086532872258469
285|0.0354957520797643
286|0.7860361425269577
287|0.3975287005131326
288|0.33631286365298163
289|0.39413128073604
290|0.6543325469470327
291|0.6672454578709247
292|0.09855962539043239
293|0.19560729616113315
294|0.6133777106274583
295|0.23853449251522707
296|0.5354954029668183
297|0.5304046794689607
298|0.04280538043625515
299|0.6142570189709743
300|0.8803587619509896
301|0.5324076053797169
302|0.6420950708824187
303|0.7179726667158488
304|0.63168624365025
305|0.8933812522574547
306|0.005913186312614616
307|0.5928850250255908
308|0.06315381727796232
309|0.7720195075123527
310|0.7048544316561276
311|0.902817175023889
312|0.5288104230769192
313|0.9807341619261318
314|0.8932076539295324
315|0.2018319309785136
316|0.605651839297089
317|0.9566360094852976
318|0.9057296998231156
319|0.9954434167770531
320|0.25334771015426316
321|0.44820299897844784
322|0.051728277978556836
323|0.09859855160323283
324|0.07042795801348578
325|0.9276776502649418
326|0.35699626734263734
327|0.9092217048256164
328|0.31997384015574737
329|0.6910192343812697
330|0.1943959596698922
331|0.07480579189600933
332|0.7371887128210383
333|0.27147821008453044
334|0.11887757996415227
335|0.23954375650547566
336|0.06367093885475095
337|0.11966823687353745
338|0.7864594375523449
339|0.477509706027359
340|0.553832541602561
341|0.6549260174468995
342|0.3580065701659618
343|0.7836181245106457
344|0.47769349657246307
345|0.7053430358027885
346|0.7696176404619827
347|0.4172378801759099
348|0.5244039794641165
349|0.05920965187462679
350|0.3910265647937723
351|0.07422529140147105
352|0.6200564646483026
353|0.9555085109055037
354|0.28930517470029726
355|0.2592100837473461
356|0.9283275475973751
357|0.01174568935002529
358|0.6177306828911658
359|0.6158447974739342
360|0.15023829046696247
361|0.42825370965172804
362|0.48437482609380456
363|0.5661997583951125
364|0.31426736628562024
365|0.07275229507025505
366|0.7140517146300329
367|0.4219222605518622
368|0.5710774910265445
369|0.06243677231243594
370|0.3544972974931375
371|0.601382052140469
372|0.9138027060317159
373|0.8357157308868256
374|0.025227599832106873
375|0.8916211752085306
376|0.021102536454573717
377|0.06068474757630571
378|0.6989702377160856
379|0.31802993264813173
380|0.05357013488398543
381|0.7958822544217214
382|0.4743207880203536
383|0.5681434933813309
384|0.055778545923327205
385|0.2594751604000144
386|0.8916043846827703
387|0.2206750699875477
388|0.5923494034700635
389|0.7523641100842663
390|0.3167570218320941
391|0.2505831405503618
392|0.28951079779796407
393|0.3721089148581579
394|0.8754707536137877
395|0.6287250084852851
396|0.37843197788079885
397|0.29070256603255973
398|0.8875223069847105
399|0.07016487272797733
400|0.6590757137449352
401|0.422074339353138
402|0.6013000917661595
403|0.3753918343900622
404|0.6447743286851182
405|0.31814637191283157
406|0.5631404041467646
407|0.053134281612771006
408|0.124007629206625
409|0.5856805390590534
410|0.12305526588532123
411|0.8504897385803132
412|0.5925854699306642
413|0.9711109262759423
414|0.6406489109901801
415|0.893375951831314
416|0.34020020883206037
417|0.43385807450832126
418|0.8893734318746949
419|0.1389957401831663
420|0.8417029320319744
421|0.9784981694824783
422|0.20610476592186688
423|0.46357003198872615
424|0.7466787131920471
425|0.08084718828490645
426|0.8861117420485337
427|0.8378037337035656
428|0.8380685556241038
429|0.3953128048379031
430|0.9026114786385522
431|0.29880930242796566
432|0.08067684792333385
433|0.30422625783126434
434|0.439696637477334
435|0.5870380643550086
436|0.7990001405904267
437|0.6344333119742838
438|0.31214477654255
439|0.9904727785912689
440|0.9279884870334342
441|0.36332706054150077
442|0.428900211486848
443|0.927362706702954
444|0.6398385023895445
445|0.7770416884621558
446|0.6163477436210357
447|0.8827407037895506
448|0.3448142506221846
449|0.4300012014023685
450|0.2117955072625889
451|0.41283779777163954
452|0.1872611838025081
453|0.6227412143544837
454|0.5641589231346513
455|0.037448722657389966
456|0.1057818442362457
457|0.6890936258173881
458|0.5114475191949467
459|0.749979846842285
460|0.6871753462559246
461|0.23951676951200884
462|0.41879121719547097
463|0.2615766917257918
464|0.0855051118239567
465|0.9643634935320683
466|0.7216523858995872
467|0.24738155778658055
468|0.46086901795358604
469|0.383651251701863
470|0.09817521978873178
471|0.5977715692192729
472|0.6215544886271642
473|0.842780317265783
474|0.9783640987819627
475|0.7831055503352937
476|0.3009690986496947
477|0.18344368099274444
478|0.5478698540363596
479|0.06330676215312403
480|0.6443926356418154
481|0.03452843119121485
482|0.8159043615940216
483|0.2348826527867114
484|0.864934497256339
485|0.6201972607197371
486|0.544695866360253
487|0.5757932979964678
488|0.8344542632342058
489|0.377532118713369
490|0.6894351228913382
491|0.526170847753246
492|0.674717489750749
493|0.8537669169506139
494|0.30147810986616574
495|0.683009126594218
496|0.6759275895185627
497|0.2450749328467261
498|0.39806949170377703
499|0.010588018302256974
500|0.6274285979356721
501|0.1969727384367933
502|0.4060813352295152
503|0.1517754714435725
504|0.2783918041451061
505|0.2244034542677611
506|0.5694405296695295
507|0.004082775470520605
508|0.9754543684420921
509|0.01986464108436614
510|0.5910772105636681
511|0.23691373009871997
512|0.09731473551962933
513|0.3480504766729965
514|0.30130475203927165
515|0.2569860886342419
516|0.18263868768527025
517|0.9653652844697783
518|0.8669683808642613
519|0.3371573726911984
520|0.3777672062395785
521|0.8747460071565442
522|0.6888644517580127
523|0.6358025790707749
524|0.06907912601824795
525|0.25853011120289826
526|0.37514309304597604
527|0.05444814953134669
528|0.653451172930397
529|0.3974369894536416
530|0.6098839384464807
531|0.2994707320791896
532|0.9508509332929692
533|0.38002932158405345
534|0.12201763188826587
535|0.9347101883966785
536|0.4697282983782495
537|0.7279351080560693
538|0.2688190641624556
539|0.05604479675140028
540|0.8041383560606139
541|0.5077373193749901
542|0.35851079292266474
543|0.5837334143576822
544|0.801283318692584
545|0.6741427171577686
546|0.5368674068797439
547|0.5090262378738448
548|0.08192312625136677
549|0.21677441264465813
550|0.025829730181964883
551|0.9843766550151456
552|0.769702783434461
553|0.35585622021907126
554|0.6785779977697972
555|0.9471770801232698
556|0.922178391349394
557|0.020382165398732943
558|0.4655794578263285
559|0.0030683928908896707
560|0.27775267022692185
561|0.2398842962024753
562|0.6647552313480831
563|0.9343986917000328
564|0.6532758155031887
565|0.7104950898598787
566|0.24630077889696667
567|0.612849459223572
568|0.0011151385302666794
569|0.9481154471359794
570|0.29269803261602567
571|0.6818321721916184
572|0.6280039190928001
573|0.02102584139570074
574|0.477450951962864
575|0.4227893712795924
576|0.1585920440956997
577|0.8618073604740051
578|0.4787831052980982
579|0.039949207399698206
580|0.8531433733472849
581|0.9899804843866659
582|0.8876758819293452
583|0.32715307457230236
584|0.8400289435120926
585|0.47116235467607326
586|0.33809583087364015
587|0.34325538423441526
588|0.4190636971377999
589|0.1409442837697219
590|0.781078397196858
591|0.3513858961208274
592|0.790465178919039
593|0.6922511000574167
594|0.13953611251892428
595|0.6671733487496679
596|0.7074554635499749
597|0.5126277489162311
598|0.4445779253556693
599|0.8606546090807825
600|0.6709159315354138
601|0.6282366830225502
602|0.15254287676412392
603|0.6737894192442344
604|0.673704818506962
605|0.6373532927441683
606|0.09715653737425978
607|0.14509054550902944
608|0.47890175818299285
609|0.2298922156965003
610|0.4340649876914867
611|0.2575957798758238
612|0.37305982211764466
613|0.4056700305272296
614|0.35618885000489287
615|0.23604057884075214
616|0.6468396430190217
617|0.9083737796348773
618|0.5869072101810995
619|0.07874382730327667
620|0.020858489304485306
621|0.020072806423111378
622|0.6588304947163924
623|0.33625440352216285
624|0.00983811419589431
625|0.21442802560640517
626|0.34275256343200067
627|0.34184281695398433
628|0.2825813630763261
629|0.040107658892081566
630|0.9789947241070007
631|0.3939388189093792
632|0.4952238923762228
633|0.4168341342824289
634|0.5703897390108073
635|0.028923356792459054
636|0.0509220131412762
637|0.8065373695107912
638|0.1161741836819038
639|0.7498511663032883
640|0.34373707567612377
641|0.1203847632965056
642|0.6285333530818252
643|0.8720374892326177
644|0.0780768269858414
645|0.3187038496765048
646|0.12001624985501747
647|0.7385622409226978
648|0.2556483536865788
649|0.4997851370442171
650|0.3753934058422722
651|0.47063843113446024
652|0.5493353913478378
653|0.20348413334175897
654|0.4152393326943713
655|0.3317602899031987
656|0.6469609953680902
657|0.4673038604639822
658|0.3210831670030222
659|0.5474343388782859
660|0.9995736012924019
661|0.5902435253169376
662|0.49013250089699956
663|0.821738747690554
664|0.24434988548354297
665|0.9860732954300834
666|0.7709979560722909
667|0.3883945337555197
668|0.7218080560040033
669|0.7583248140131444
670|0.25541968176804064
671|0.4467581491799517
672|0.09586119731825327
673|0.36341635098711456
674|0.5421934453379383
675|0.34599940393137785
676|0.9015940041382803
677|0.8579854047039467
678|0.05760843194757448
679|0.02953283934949502
680|0.8431028452382358
681|0.044993779476146245
682|0.5544283104765081
683|0.10472048230870334
684|0.45082854210788526
685|0.6758560247024759
686|0.6188938875312626
687|0.3574714384020865
688|0.7702615103468344
689|0.6067404692010008
690|0.5506789049898678
691|0.16982121468574018
692|0.9842282041874433
693|0.7773970054805314
694|0.0784350961616459
695|0.7996636718168356
696|0.17951542707047563
697|0.24069761981834037
698|0.7054697446010826
699|0.7027604366307071
700|0.27160177467688207
701|0.5760175692746272
702|0.7725942815105394
703|0.06349884549492502
704|0.14146154455340965
705|0.8432420683885526
706|0.2140838340314687
707|0.4859633063730996
708|0.14153771104302704
709|0.4853974572441634
710|0.6923467665806156
711|0.8393339961631858
712|0.5555609957884635
713|0.4042082831630004
714|0.8834206365238509
715|0.55412314087998
716|0.33954865499312925
717|0.4300621959316876
718|0.15698336431913262
719|0.9928242712431143
720|0.7539378925428122
721|0.5935722126001338
722|0.15154414595193166
723|0.30366870089935405
724|0.6104175821256265
725|0.47954745381028885
726|0.5539510700219294
727|0.44705056375702823
728|0.392092622679753
729|0.4546451936944811
730|0.6005339400724411
731|0.8730217279717203
732|0.4551343987384163
733|0.20366844063226452
734|0.021069467162125877
735|0.4730700823724219
736|0.699742002894471
737|0.18853187156414108
738|0.22443727357808696
739|0.6311620727528883
740|0.7871362488401353
741|0.04645523555910813
742|0.04326905503788514
743|0.9509925889567256
744|0.40976539485837216
745|0.6100802941116232
746|0.22307301345994524
747|0.05257706683744623
748|0.2657718177387517
749|0.12625883962086415
750|0.32400449705999557
751|0.4915197257600312
752|0.35615841505322976
753|0.08159128272599547
754|0.5597874093705097
755|0.3815204625825266
756|0.8280909942612918
757|0.9348603446632886
758|0.08035688512006489
759|0.3907409965540213
760|0.9420837824297387
761|0.04747581323019323
762|0.8832666893820375
763|0.34646345587868177
764|0.7723843085750591
765|0.02182367964384857
766|0.6477780054484834
767|0.5590088621211711
768|0.7451635831733584
769|0.938521758905282
770|0.5944550301969908
771|0.05455019698968888
772|0.19179357897823368
773|0.1527118199103703
774|0.8735576394108137
775|0.483490353303484
776|0.8821449813474879
777|0.25772492277323633
778|0.6923206559230219
779|0.4170547323056232
780|0.22791779923175837
781|0.1282590373142064
782|0.16123971741206844
783|0.042701942910793766
784|0.2821446208919155
785|0.011268946274210268
786|0.4840244573064022
787|0.37062406864969477
788|0.5765909697063529
789|0.9211377227044596
790|0.007752485207536242
791|0.2602859331010018
792|0.41012065556581234
793|0.45683426760081336
794|0.7584213141570693
795|0.527323884285677
796|0.9017379283043545
797|0.43351923593026187
798|0.4870039007167899
799|0.977122238081727
800|0.7431792234954215
801|0.5928066206011032
802|0.2961592504591607
803|0.8954808201870222
804|0.15112716247276747
805|0.6485033536584792
806|0.8167870140651818
807|0.5027399138435105
808|0.43504704790308857
809|0.05123594667790754
810|0.4372338124833446
811|0.9757339575996534
812|0.36028374917015116
813|0.5050489542202224
814|0.7148372480020082
815|0.8742114737703895
816|0.8267003816548678
817|0.3039266689651775
818|0.3083744247976431
819|0.6335691137687198
820|0.8369342853027669
821|0.07354092252858468
822|0.023254432465986352
823|0.2768106698228705
824|0.5880983240061739
825|0.6239373953751908
826|0.2883238304826393
827|0.92139095416425
828|0.9406037438631413
829|0.9431509438062035
830|0.7174608560439381
831|0.579496131905474
832|0.6088809359183269
833|0.1217632852295939
834|0.3507267569681788
835|0.20087159655635978
836|0.3971028489473357
837|0.3528237760106928
838|0.7285484218481453
839|0.25661172380722064
840|0.6362007412052065
841|0.11598519578425659
842|0.9127996717212022
843|0.9324340133810529
844|0.1215261271607816
845|0.45732649138876025
846|0.7194915633556036
847|0.8416524457242401
848|0.7415119522342624
849|0.014394554878430998
850|0.17625080753818023
851|0.8548032672652205
852|0.904970498591258
853|0.5722621182586229
854|0.36210631225031786
855|0.6490279822500328
856|0.793874762073181
857|0.23951352007006632
858|0.0032392732520826195
859|0.6909685757909998
860|0.9292604375039453
861|0.983713152103443
862|0.34662336732631127
863|0.6604823697890462
864|0.98507302933575
865|0.08738016141801874
866|0.7603874001586528
867|0.07574618930294086
868|0.5268554781937613
869|0.35540893586492417
870|0.6190112311654284
871|0.8140547511445873
872|0.7729433450286919
873|0.642293720526996
874|0.8907267546291312
875|0.5858332335223121
876|0.7486580133521298
877|0.18696615502316172
878|0.5450164082538305
879|0.9681165555033219
880|0.2744437044978022
881|0.17284466880048444
882|0.8661900180384902
883|0.3023755279183633
884|0.9634650595096965
885|0.001819045643910111
886|0.7521073384934435
887|0.38296793553712105
888|0.34057694209270384
889|0.3401100130654534
890|0.7966424390809379
891|0.8122341412185926
892|0.7459004854575729
893|0.25917092022447175
894|0.5009011495622325
895|0.11039611548937445
896|0.7978201903868392
897|0.37797539548800485
898|0.9226663319186076
899|0.7084618078897513
900|0.11455420268259531
901|0.8919801027695959
902|0.6070774135064492
903|0.6871846441797239
904|0.2817811087542318
905|0.5930462504062907
906|0.236641312028828
907|0.8044411936263192
908|0.4860436777462376
909|0.9113562438720554
910|0.35984993102363205
911|0.6879557202121115
912|0.03577183587445443
913|0.06017960498033803
914|0.4393311893984486
915|0.34862094323716686
916|0.3925740236258326
917|0.880307023250976
918|0.7684662429573699
919|0.318995906034903
920|0.4786311743558168
921|0.25243012953213917
922|0.08474622469470694
923|0.16195069999777256
924|0.31885424996458567
925|0.9752605563927262
926|0.9469344001817941
927|0.9470185519585981
928|0.8243723913478426
929|0.5788436074311284
930|0.9114772292519466
931|0.3516081498683875
932|0.09586241725531164
933|0.7542023088745381
934|0.7191662415657821
935|0.17810288807458963
936|0.46719920843251417
937|0.03302879387032853
938|0.9262054078513068
939|0.923610966684617
940|0.49736229132065635
941|0.8057496499283987
942|0.4988604308434229
943|0.25459780933791665
944|0.011601387005061525
945|0.24759149421791382
946|0.9290519229828542
947|0.8100197783585581
948|0.015669328859094667
949|0.05172012075776011
950|0.29699945419382223
951|0.07710957523932704
952|0.9936357694383693
953|0.710587263836791
954|0.7717754635335354
955|0.7720216829500081
956|0.1503377804296221
957|0.6925662296213557
958|0.00505651764737014
959|0.04803355809121579
960|0.027720410011995322
961|0.37748710176208944
962|0.8174079896249904
963|0.552717880789107
964|0.801497026857142
965|0.2239648346490709
966|0.24673478570443497
967|0.301624303576873
968|0.009073183345340241
969|0.5639533771943761
970|0.6178645322171745
971|0.6051392195350929
972|0.5399668196904541
973|0.6267187048544218
974|0.4814965069109639
975|0.5406781324750188
976|0.32854095842876485
977|0.4705449960150242
978|0.39999207694562267
979|0.21072266432188136
980|0.33815368082761177
981|0.9317504161991281
982|0.6255249695304022
983|0.3233792528181836
984|0.31651598653177415
985|0.629789256181095
986|0.4577409576277621
987|0.21507369709897173
988|0.7423643483279828
989|0.258661942501045
990|0.9988338509489859
991|0.3923255630552943
992|0.1454818315012646
993|0.3717208807634683
994|0.15742137505371656
995|0.12278118519785297
996|0.06866090698600014
997|0.4361413463969942
998|0.23424278381911656
999|0.8025804466671023
